135185;64852;65525
135225;64813;65456
135285;64775;65436
135325;64783;65503
135385;64820;65544
135425;64847;65536
135485;64871;65564
135525;64885;65595
135586;64908;65675
135626;64918;65722
135686;64946;65804
135726;64959;65878
135786;65030;65967
135826;65071;66033
135886;65107;65979
135926;65015;65693
135987;64827;65384
136027;64781;65314
136087;64741;65295
136127;64748;65368
136187;64804;65434
136227;64832;65441
136287;64854;65472
136327;64872;65508
136387;64906;65602
136428;64927;65651
136488;64948;65715
136528;64959;65785
136588;65005;65890
136628;65049;65957
136688;65107;66047
136728;65149;66103
136788;65169;66048
136829;65058;65771
136889;64897;65493
136929;64850;65431
136989;64818;65456
137029;64851;65536
137089;64906;65576
137129;64911;65571
137189;64922;65590
137229;64948;65635
137290;64969;65722
137330;64987;65774
137390;65007;65861
137430;65026;65931
137490;65084;66038
137530;65129;66104
137590;65181;66183
137630;65211;66225
137690;65212;66156
137731;65113;65903
137791;64982;65665
137831;64945;65650
137891;64932;65682
137931;64955;65746
137991;65009;65787
138031;65024;65761
138091;65023;65791
138131;65035;65846
138192;65061;65914
138232;65082;65963
138292;65099;66064
138332;65126;66137
138392;65179;66220
138432;65212;66271
138492;65266;66339
138532;65279;66390
138593;65271;66266
138633;65180;66018
138693;65036;65811
138733;64997;65803
138793;65022;65863
138833;65066;65914
138893;65101;65907
138933;65092;65892
138993;65078;65921
139034;65087;65949
139094;65107;66020
139134;65119;66081
139194;65156;66175
139234;65180;66232
139294;65243;66294
139334;65276;66336
139394;65291;66384
139434;65296;66361
139495;65180;66005
139535;65069;65841
139595;65008;65816
139635;65029;65857
139695;65083;65945
139735;65104;65924
139795;65086;65882
139835;65083;65889
139896;65091;65940
139936;65105;65992
139996;65122;66071
140036;65133;66125
140096;65184;66205
140136;65228;66244
140196;65253;66271
140236;65231;66106
140297;65052;65776
140337;64990;65689
140397;64970;65676
140437;64967;65732
140497;64995;65811
140537;65023;65803
140597;65042;65796
140637;65044;65824
140697;65065;65878
140738;65068;65914
140798;65091;65960
140838;65093;66013
140898;65114;66104
140938;65154;66155
140998;65144;65917
141038;65029;65643
141098;64906;65442
141138;64892;65434
141199;64867;65434
141239;64872;65462
141299;64851;65468
141339;64870;65498
141399;64907;65562
141439;64937;65619
141499;64989;65679
141539;65003;65719
141600;65020;65771
141640;65033;65802
141700;65048;65869
141740;65056;65807
141800;64903;65391
141840;64811;65201
141900;64768;65113
141940;64765;65091
142000;64753;65155
142041;64768;65148
142101;64747;65112
142141;64742;65155
142201;64777;65274
142241;64827;65355
142301;64897;65438
142341;64932;65500
142401;64955;65551
142442;64967;65595
142502;64989;65656
142542;65019;65710
142602;65033;65803
142642;65049;65658
142702;64871;65254
142742;64804;65141
142802;64790;65114
142842;64784;65120
142903;64797;65186
142943;64803;65177
143003;64788;65212
143043;64805;65272
143103;64855;65409
143143;64918;65491
143203;64989;65574
143243;64999;65612
143303;65032;65689
143344;65052;65737
143404;65089;65825
143444;65110;65912
143504;65162;65999
143544;65152;65833
143604;65026;65570
143644;65004;65533
143704;64991;65526
143745;64976;65566
143805;64999;65610
143845;65003;65615
143905;64998;65694
143945;65031;65763
144005;65107;65881
144045;65151;65938
144105;65184;66000
144145;65198;66049
144206;65228;66107
144246;65240;66150
144306;65259;66256
144346;65277;66337
144406;65360;66454
144446;65390;66468
144506;65333;66218
144546;65252;66096
144607;65199;66058
144647;65191;66053
144707;65191;66106
144747;65187;66134
144807;65210;66177
144847;65235;66212
144907;65280;66260
144947;65294;66289
145007;65295;66361
145048;65305;66382
145108;65318;66444
145148;65317;66482
145208;65364;66591
145248;65410;66654
145308;65466;66709
145348;65465;66696
145409;65371;66485
145449;65320;66391
145509;65297;66394
145549;65276;66431
145609;65326;66511
145649;65353;66522
145709;65365;66509
145749;65357;66501
145810;65346;66540
145850;65356;66554
145910;65359;66622
145950;65355;66664
146010;65411;66741
146050;65436;66775
146110;65464;66802
146150;65474;66768
146211;65374;66566
146251;65323;66491
146311;65286;66496
146351;65291;66542
146411;65333;66602
146451;65346;66587
146511;65349;66563
146551;65337;66574
146612;65336;66610
146652;65341;66638
146712;65336;66684
146752;65350;66742
146812;65404;66808
146852;65430;66819
146912;65442;66785
146952;65378;66623
147013;65260;66427
147053;65225;66383
147113;65184;66373
147153;65191;66414
147213;65220;66431
147253;65221;66419
147313;65227;66408
147353;65222;66415
147414;65220;66442
147454;65224;66462
147514;65226;66506
147554;65224;66555
147614;65271;66630
147654;65308;66654
147714;65277;66422
147754;65170;66233
147815;65076;66102
147855;65050;66046
147915;65009;66057
147955;65005;66083
148015;65042;66093
148055;65055;66084
148115;65071;66097
148155;65076;66135
148216;65091;66175
148256;65107;66204
148316;65113;66275
148356;65139;66356
148416;65214;66437
148456;65240;66445
148516;65168;66165
148556;65061;66009
148617;64991;65882
148657;64964;65862
148717;64951;65912
148757;64982;65949
148817;65021;65952
148857;65038;65964
148917;65037;65996
148958;65060;66038
149018;65082;66106
149058;65101;66169
149118;65127;66265
149158;65156;66324
149218;65228;66409
149258;65268;66439
149318;65244;66306
149359;65157;66138
149419;65068;66012
149459;65043;65993
149519;65035;66041
149559;65060;66098
149619;65103;66104
149659;65124;66103
149719;65117;66141
149760;65132;66177
149820;65147;66243
149860;65159;66303
149920;65206;66419
149960;65252;66474
150020;65300;66531
150060;65310;66557
150121;65325;66622
150161;65338;66638
150221;65281;66463
150261;65202;66359
150321;65186;66348
150361;65208;66346
150421;65218;66351
150461;65218;66351
150522;65191;66321
150562;65185;66330
150622;65174;66383
150662;65201;66454
150722;65257;66529
150762;65295;66569
150822;65310;66591
150862;65315;66626
150923;65317;66664
150963;65333;66681
151023;65286;66560
151063;65241;66485
151123;65231;66466
151163;65241;66451
151223;65248;66466
151263;65237;66458
151324;65215;66424
151364;65202;66423
151424;65195;66476
151464;65223;66553
151524;65274;66617
151564;65303;66640
151624;65318;66673
151664;65333;66700
151725;65343;66736
151765;65345;66726
151825;65254;66528
151865;65198;66445
151925;65193;66413
151965;65195;66400
152025;65191;66399
152065;65180;66385
152126;65168;66351
152166;65149;66356
152226;65147;66418
152266;65171;66481
152326;65230;66559
152366;65257;66589
152426;65279;66628
152466;65285;66638
152527;65296;66667
152567;65266;66544
152627;65117;66289
152667;65073;66233
152727;65070;66205
152767;65081;66190
152827;65081;66178
152867;65069;66155
152928;65044;66116
152968;65033;66122
153028;65030;66205
153068;65065;66274
153128;65126;66331
153168;65157;66359
153228;65173;66388
153269;65170;66419
153329;65169;66323
153369;65079;66118
153429;64944;65943
153469;64939;65911
153529;64958;65888
153569;64970;65903
153629;64975;65890
153670;64952;65879
153730;64944;65875
153770;64951;65921
153830;64987;66030
153870;65025;66098
153930;65085;66161
153970;65118;66197
154030;65132;66239
154070;65155;66278
154131;65155;66248
154171;65097;66030
154231;64928;65768
154271;64895;65740
154331;64917;65773
154371;64957;65811
154431;64977;65810
154471;64963;65777
154532;64954;65795
154572;64962;65820
154632;64972;65880
154672;64991;65940
154732;65039;66044
154772;65080;66084
154832;65122;66128
154872;65147;66160
154932;65166;66202
154973;65152;66118
155033;65011;65764
155073;64932;65664
155133;64918;65709
155173;64938;65753
155233;65000;65812
155273;65010;65781
155333;65010;65759
155373;65013;65793
155434;65018;65836
155474;65042;65886
155534;65060;65981
155574;65076;66031
155634;65139;66124
155674;65175;66162
155734;65226;66216
155774;65218;66130
155835;65071;65835
155875;65019;65754
155935;65004;65761
155975;65002;65825
156035;65045;65913
156075;65064;65904
156135;65098;65915
156175;65118;65948
156235;65127;65993
156276;65132;66029
156336;65151;66077
156376;65156;66117
156436;65179;66203
156476;65208;66257
156536;65251;66259
156576;65208;66032
156636;65084;65835
156676;65062;65813
156737;65056;65830
156777;65056;65855
156837;65058;65880
156877;65043;65908
156937;65093;65963
156977;65124;66007
157037;65173;66068
157077;65173;66095
157138;65185;66144
157178;65192;66173
157238;65208;66225
157278;65215;66274
157338;65168;66051
157378;65107;65903
157438;65074;65822
157478;65066;65812
157538;65066;65827
157579;65058;65847
157639;65044;65827
157679;65038;65850
157739;65054;65940
157779;65082;66005
157839;65148;66099
157879;65177;66131
157939;65202;66167
157979;65209;66205
158040;65219;66254
158080;65226;66250
158140;65118;65956
158180;65028;65821
158240;65002;65766
158280;65009;65753
158340;65024;65771
158380;65022;65779
158441;64996;65750
158481;64989;65749
158541;64989;65803
158581;64995;65866
158641;65038;65984
158681;65087;66045
158741;65130;66085
158781;65159;66120
158841;65166;66164
158882;65173;66210
158942;65190;66247
158982;65183;66205
159042;65060;65907
159082;65000;65806
159142;64995;65776
159182;64998;65761
159242;64998;65779
159282;65000;65779
